ticker,company_name,status,sector,industry,last_date,last_close,pe_ratio,data_points,rising_7day,declining_7day,pct_1d,pct_3d,pct_5d,pct_21d,pct_63d,pct_252d,avg_1y,avg_2y,avg_5y,avg_max,cum_return_from_start_pct,ann_vol_pct,rsi,pct_from_52w_high,pct_from_52w_low,avg_volume_20d,volume_vs_avg,high_52w,low_52w
APD,Air Products,ok,Materials,Industrial Gases,2026-06-18,281.05499267578125,,753,False,False,-0.24667518162155844,-0.6732396228529391,1.0552990112620453,-3.6724120853253828,-0.46905807535967403,4.1671921432215875,274.26680204603406,277.85486298823264,269.0294226536238,269.0294226536238,4.958896765761489,26.775619366292027,53.593030628345815,-8.211959023126584,23.453614327981754,1204401.8,-43.57065889473098,306.20001220703125,227.660400390625
ABNB,Airbnb,ok,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2026-06-18,143.1199951171875,,753,False,False,1.8357776820167704,2.993658752396411,9.360434367733216,9.118626960311094,9.42732813211482,7.310489883000315,129.75021831573002,130.77386467010376,134.49266944875123,134.49266944875123,13.183075184864258,35.09143732873587,65.97199656167862,-0.7351904650025717,28.312707497265176,3567972.75,-58.89108177746032,144.17999267578125,111.54000091552734
AKAM,Akamai Technologies,ok,Information Technology,Internet Services & Infrastructure,2026-06-18,124.83000183105469,,753,False,False,-2.3697784802384603,-6.982112764727777,-5.760232897537454,-11.681049196695014,13.481819846413345,58.65531437071314,94.63579347398546,92.91000002978808,97.12286856196633,97.12286856196633,37.659904511413764,41.71467297827488,27.4584997667056,-22.533199513544425,76.98852118468609,3891513.4,-46.011543992113715,161.13999938964844,70.52999877929688
ALB,Albemarle Corporation,ok,Materials,Specialty Chemicals,2026-06-18,159.8300018310547,,753,False,False,-4.04058346913192,-5.370036940906298,0.7406026036357982,-5.184612500535191,-1.8510304002074984,171.3921537739261,130.36489197564504,105.91115225073825,118.27145533669359,118.27145533669359,-27.933516990867556,57.99656556462223,38.689344939784675,-25.684999927633356,185.90534332851098,2163382.1,-37.74830622847439,215.07098388671875,55.90311813354492
ARE,Alexandria Real Estate Equities,ok,Real Estate,Office REITs,2026-06-18,51.130001068115234,,753,False,False,3.901650110471966,-2.386406976919475,-3.1078252329390654,11.540141574865803,4.882570519232554,-23.444192103263173,58.99249709598602,76.07554924345587,84.76814098788765,84.76814098788765,-47.510136963555496,36.256826334935596,53.38626990488913,-38.774017980493454,26.528090228116252,2007326.45,-65.78389130477507,83.51029968261719,40.40999984741211
ALGN,Align Technology,ok,Health Care,Health Care Supplies,2026-06-18,179.2899932861328,,753,False,False,3.319307639805702,0.577807029640276,1.5749809448831087,15.551681525202277,1.7248188857491131,2.357838283670266,162.3604362729996,186.22750988234563,221.42993356570463,221.42993356570463,-45.90411331254446,46.828453129859305,53.47533495305306,-13.465905124048453,43.56982481533939,959955.75,-65.41350994564073,207.19000244140625,124.87999725341797
ALLE,Allegion,ok,Industrials,Building Products,2026-06-18,134.6199951171875,,753,False,False,3.41066422738574,0.6881063499960094,1.0956079884090864,7.145638701404167,-6.017558745310836,-0.40618899178387347,155.9627259572347,144.01445124348797,133.9907430316981,133.9907430316981,18.307557198586455,24.460390788249814,60.60715363584153,-24.52210210907986,7.580529564673171,905717.8,-49.128083824785165,178.35684204101562,125.13416290283203
LNT,Alliant Energy,ok,Utilities,Electric Utilities,2026-06-18,73.36000061035156,,753,False,False,0.7415557783444049,-0.2583309769172204,1.0190000492727336,0.4931515210295334,3.6303776197126325,25.912159910389754,66.86516496870253,61.86008816601271,56.676439460055285,56.676439460055285,53.33564243165914,18.01766463363616,57.7502260437545,-0.9451754946229558,26.080016154283904,2322384.35,-65.60487500701596,74.05999755859375,58.185272216796875
ALL,Allstate,ok,Financials,Property & Casualty Insurance,2026-06-18,218.67999267578125,,753,False,False,-1.344406269554499,-1.4111198400719838,-0.40534436341448377,-2.1141666665528303,7.7238185315871455,12.559393184787893,203.70842888241722,194.11660742284766,173.44403174452256,173.44403174452256,114.94648802218843,24.19229714124408,65.44633094100726,-2.1141666665528307,16.835083920576274,1536746.85,-33.66265888230062,223.40310668945312,187.1697998046875
GOOGL,Alphabet Inc. (Class A),ok,Communication Services,Interactive Media & Services,2026-06-18,366.5950012207031,,753,False,False,0.7710472002792512,-0.745906277862729,2.466672017784588,-5.377400699158585,19.432805317304734,108.94617254196244,285.7593622964526,228.69513137027087,199.32635645974045,199.32635645974045,200.44328983887348,29.75870660006368,41.67124198441935,-8.89325945339983,122.55633483944932,31215570.1,-48.17329317333211,402.3796691894531,164.7200927734375
GOOG,Alphabet Inc. (Class C),ok,Communication Services,Interactive Media & Services,2026-06-18,365.07501220703125,,753,False,False,0.8215979158711084,-0.5543224716653916,2.388101499534656,-5.093600327557313,19.482787637202257,106.57760623001131,285.5529813009595,229.38989376356878,200.18299857617058,200.18299857617058,197.37083064400758,29.435231697459702,43.21777709003894,-8.456613996549402,120.53943660465836,22779882.75,-51.90864184759687,398.79998779296875,165.53729248046875
MO,Altria,ok,Consumer Staples,Tobacco,2026-06-18,69.08000183105469,,753,False,False,0.18854951206175308,-0.7328560621841174,-1.8161581853881281,-5.252587974169809,9.555729266205205,25.04784870549028,61.55746276794918,54.91131399542212,48.35331373987287,48.35331373987287,99.72784199747827,19.884780450741335,52.08745839061668,-5.951602300133545,30.277617408901786,7642985.2,-47.678768238357975,73.45154571533203,53.02522659301758
AMZN,Amazon,ok,Consumer Discretionary,Broadline Retail,2026-06-18,243.3699951171875,,753,False,False,2.471576891447369,-1.0771519019805442,0.7701547151908406,-6.157939942243241,16.578847250936413,13.290190307963012,230.94007952251133,215.2515141764485,194.85286871718853,194.85286871718853,93.48862893870984,31.0912813385933,30.09777565942889,-11.498598581802073,22.425677014278815,42054167.35,-17.99588679764932,274.989990234375,198.7899932861328
AMCR,Amcor,ok,Materials,Paper & Plastic Packaging Products & Materials,2026-06-18,41.5099983215332,,753,False,False,1.8150548331147265,0.972993688258228,3.982966496789042,15.021749978780118,9.075930665555209,-5.721492951376583,41.5734615023174,44.49175827816663,43.822694441553445,43.822694441553445,-6.985850418613371,25.91208751089616,63.937809005131456,-15.46994570284853,15.021749978780122,3470318.75,-56.3303803144884,49.10679244995117,36.08882522583008
AEE,Ameren,ok,Utilities,Multi-Utilities,2026-06-18,109.55000305175781,,753,False,False,0.5784106623242025,-0.018250107805151128,1.2009266067046775,1.2130391772773086,0.6957002631115206,19.380575177579274,102.64535095578148,94.28385201868308,86.17132418405804,86.17132418405804,45.00673381904083,18.452262960582036,56.666694249393444,-3.497019914083145,19.330007192740943,1646984.05,-54.633379722165486,113.51981353759766,91.80423736572266
AEP,American Electric Power,ok,Utilities,Electric Utilities,2026-06-18,129.0800018310547,,753,False,False,0.6314785465144412,-0.17786384029189195,0.4670035207566592,0.1241108163061666,1.007949698694488,31.04479392255095,118.18219993228004,106.41992669276507,95.8859411900737,95.8859411900737,70.59945045249438,19.36276466239798,56.85828872361195,-5.2005523420522275,31.588651445246757,4673272.6,-47.680090393186134,136.1611328125,98.09356689453125
AXP,American Express,ok,Financials,Consumer Finance,2026-06-18,340.54998779296875,,753,False,False,0.002930418686930558,1.5415298571430203,6.926433556784595,10.099896699413048,15.833112756012424,17.52319155183404,330.4085058787512,301.0386240377844,261.9404541258793,261.9404541258793,108.28904828664419,27.013543563158937,67.17546750484864,-11.043286587875462,16.887327664350877,2850406.75,-41.428183889895706,382.8266296386719,291.34893798828125
AIG,American International Group,ok,Financials,Multi-line Insurance,2026-06-18,74.0,,753,False,False,-1.0298203525970218,-1.1752100503419793,-1.09963413506301,-3.918790101206282,0.8143977091718879,-10.037363051380478,77.26786183554029,75.9173023482243,71.75519533904584,71.75519533904584,40.98199600586323,22.065187361681776,51.23205170843154,-13.464423294992741,4.230291399728188,3566327.55,-61.64539064842768,85.51396179199219,70.99663543701172
AMT,American Tower,ok,Real Estate,Telecom Tower REITs,2026-06-18,178.32000732421875,,753,False,True,-1.5296201168967016,-4.005161177124927,-4.906141605497661,-1.627222732851008,-0.5138362229721749,-13.912587653672015,184.39466482495504,190.93746401114294,184.78639435989766,184.78639435989766,4.234525944107448,25.657328326670108,41.02196695507814,-20.28902372030392,8.69904514258682,2950321.25,-53.87536187796498,223.70822143554688,164.04928588867188
AWK,American Water Works,ok,Utilities,Water Utilities,2026-06-18,126.6050033569336,,753,False,False,0.95287430023836,-0.208874741003795,1.7316243162204703,1.9692329435476497,-6.994414072864219,-7.7925346184227635,132.36651780870227,132.42355156704724,128.8847375593654,128.8847375593654,-8.18857801594387,22.46009897348759,56.71432617734105,-11.628213497287716,4.519942398794313,2128831.8,-34.375463575844734,143.26405334472656,121.12999725341797
AMP,Ameriprise Financial,ok,Financials,Asset Management & Custody Banks,2026-06-18,467.0,,753,False,False,-1.0530332876769077,1.5482288948400313,3.6902160258006855,0.6986351056902151,7.9817397171595195,-6.611633645979531,480.52831219869944,482.2217773194332,442.1062526829531,442.1062526829531,51.019555414409126,24.63431690530009,69.02592985918274,-13.823877567799828,8.899982265904963,619761.95,-53.24995347003797,541.9134521484375,428.8338623046875
AME,Ametek,ok,Industrials,Electrical Components & Equipment,2026-06-18,237.0,,753,False,False,2.4776216637192983,2.8422664953338783,4.926977540457811,7.264703217437241,12.224740345346863,35.854134314783835,204.92556908017113,189.28430908324708,179.6170072720187,179.6170072720187,55.54564341905686,21.509008511937385,64.5979949773609,-1.6673590624307157,35.168848013421474,1166144.85,-43.600745653509506,241.01864624023438,175.3362579345703
AMGN,Amgen,ok,Health Care,Biotechnology,2026-06-18,336.1600036621094,,753,False,False,-1.609787490794301,-4.099505082940203,-5.055638597953182,1.6356776000330697,-3.2068825952910274,19.380898238682455,318.9283756074451,303.3967244425618,286.8302828926806,286.8302828926806,61.25024117363067,26.06121867242379,49.597234882065756,-12.742553845096024,27.097438872535314,2729737.7,-22.800128378635065,385.25079345703125,264.489990234375
APH,Amphenol,ok,Information Technology,Electronic Components,2026-06-18,165.3699951171875,,753,True,False,2.644152747003492,4.275174308505214,8.467786852160785,38.7332209320381,26.824996126565594,79.14481427116806,129.49926542857335,99.63690082960395,82.69897625075869,82.69897625075869,317.44764132211225,34.11353551588188,66.50109279362556,-0.33272428909381646,77.86069502733099,10384890.0,-67.02516829740132,165.92205810546875,92.97725677490234
ADI,Analog Devices,ok,Information Technology,Semiconductors,2026-06-18,433.739990234375,,753,False,False,4.654355762862861,1.4406669759011947,5.2434875149911075,4.976480950437723,40.10051148820306,93.26520792563484,293.4391197325691,253.1510680605216,229.86408046200614,229.86408046200614,142.19970239657326,34.291597625368624,56.33149118048104,-0.8979420734311464,99.18543415050823,4758519.75,-55.671193757260326,437.6700134277344,217.7568817138672
AON,Aon plc,ok,Financials,Insurance Brokers,2026-06-18,319.0,,753,False,False,-2.3539142256994827,-3.1895874037637273,-4.824421272764234,-1.4397836029731548,0.8995735245030945,-8.636349492757855,341.7937905447824,348.2641285444161,335.58585944308703,335.58585944308703,-0.9730098430231982,21.967052482438614,52.590770276680864,-14.770281557523948,3.480718645580594,1458130.2,-53.378374578621305,374.2825927734375,308.2699890136719
APA,APA Corporation,ok,Energy,Oil & Gas Exploration & Production,2026-06-18,32.68000030517578,,753,False,False,-3.6840553750579264,-6.010929321461145,-11.147358918426464,-20.117329682065353,-13.560847324799063,63.815924774673086,27.358711295657688,24.475537233618628,27.04035831289304,27.04035831289304,9.312130505949412,44.22960300402303,35.56582596530302,-25.887040116354065,91.24131439552613,5010416.3,-14.99257257326102,44.094852447509766,17.08835792541504
APO,Apollo Global Management,ok,Financials,Asset Management & Custody Banks,2026-06-18,137.83999633789062,,753,False,False,-0.7702881693254282,1.2710276392486453,2.9348014101304054,5.1010314546309665,24.289550720618735,5.805350328438208,130.41145215715682,133.2637856928001,119.76140439462851,119.76140439462851,89.17805546937392,35.87885088598295,67.60506523380424,-10.256990277614273,38.00725137237932,3145836.5,-50.45101676453941,153.59413146972656,99.8788070678711
AAPL,Apple Inc.,ok,Information Technology,"Technology Hardware, Storage & Peripherals",2026-06-18,297.1050109863281,,753,False,False,0.390268197890431,0.23109018540030668,0.49893653524795134,-0.6238051399003908,19.448396016766022,52.465601601403456,256.8303928677998,239.51319666402748,220.10930474472553,220.10930474472553,62.83997660653016,25.981049855306672,38.19933585218256,-5.740799657335634,51.736539424114056,50456348.05,-18.833085265274164,315.20001220703125,195.80320739746094
AMAT,Applied Materials,ok,Information Technology,Semiconductor Materials & Equipment,2026-06-18,618.7050170898438,,753,False,False,4.34882191912811,5.620708482071213,11.954437009675022,52.23861521511635,73.42016491305266,258.0008506034349,288.85334626455153,233.6678108732064,210.92864433987683,210.92864433987683,357.7507031232978,44.564118787738096,77.59920994429777,0.0,297.7360481268299,8743889.35,-38.192413196537075,618.7050170898438,155.5566864013672
APP,AppLovin,ok,Information Technology,Application Software,2026-06-18,475.2349853515625,,753,False,False,-0.8874022335132903,-8.759551757312423,-0.6968723324938475,-0.3491315928352279,8.027589299396421,31.844907548124123,510.46234215630426,377.21446282740135,267.94534570002463,267.94534570002463,1915.4155508447946,75.96950731788532,20.871791710503942,-35.21878391939898,46.36124653070508,5114688.6,-22.056408282607855,733.5999755859375,324.70001220703125
APTV,Aptiv,ok,Consumer Discretionary,Automotive Parts & Equipment,2026-06-18,64.25499725341797,,753,False,False,2.2029558534488736,-3.5499930886529474,-5.451739083235507,22.22750166716132,-7.105683165586651,-4.94822676953709,73.70386907789442,68.99568725677125,75.2434195965568,75.2434195965568,-35.84764885773891,38.301927500768656,44.11247226894854,-27.53468074850841,22.227501667161313,3910532.75,-75.57225418966253,88.66999816894531,52.56999969482422
ACGL,Arch Capital Group,ok,Financials,Property & Casualty Insurance,2026-06-18,91.0009994506836,,753,False,False,-1.4820864514363041,-0.5453557916026308,-0.14155361200730576,-5.590828896242927,-1.2683071948411784,0.9439799338887278,92.61159121800982,94.13721806499588,89.49584609357167,89.49584609357167,35.18859525591933,23.3681733047532,56.86421274263939,-10.765839914540011,7.413831609395177,2382045.75,-61.8095076469459,101.9800033569336,84.72000122070312
ADM,Archer Daniels Midland,ok,Consumer Staples,Agricultural Products & Services,2026-06-18,74.4800033569336,,753,False,False,-2.6405184876685084,-6.042630867894438,-5.602025454328496,-5.566111363048931,9.223579756793931,42.00765341394295,63.71382587675064,57.15792206844011,59.18770388113075,59.18770388113075,11.036000838038195,29.11985492187742,36.25519228417767,-11.449289244485856,47.79941505469593,3301687.9,-53.06770212896258,84.11000061035156,50.39262390136719
ARES,Ares Management,ok,Financials,Asset Management & Custody Banks,2026-06-18,130.0449981689453,,753,False,False,1.3206014685053225,-2.9587318113712513,-1.102965195152894,8.45929618267871,21.636314423365178,-18.363417479284404,145.36906436133006,148.75888692240315,135.2407190289947,135.2407190289947,52.41325228594065,36.70051732625338,53.41280322129212,-30.04393642167408,37.97240059520288,2297044.65,-51.89501431763636,185.89524841308594,94.25435638427734
ANET,Arista Networks,ok,Information Technology,Communications Equipment,2026-06-18,167.77499389648438,,753,False,False,1.7249750482289938,-0.7776938138779665,7.273018186643099,18.50190120543138,23.128578203536755,87.0818391230552,137.12740020146447,115.69007432793241,96.4936518270181,96.4936518270181,334.3689162368528,50.26516563169776,56.1043685563715,-5.601193985463069,94.52173205389492,8344872.7,-56.48880299875635,177.72999572753906,86.25
AJG,Arthur J. Gallagher & Co.,ok,Financials,Insurance Brokers,2026-06-18,211.58999633789062,,753,False,False,-2.082465674608802,-1.923615949571733,-4.214575742793592,4.3471606166423316,1.246801985981305,-32.31514865394792,254.05619285220192,275.7659611796953,260.4862004010326,260.4862004010326,2.8739622104000384,23.029347796868322,62.41797468612633,-34.36035011191168,10.569940535044264,1645158.15,-53.678435109718784,322.35089111328125,191.363037109375
AIZ,Assurant,ok,Financials,Multi-line Insurance,2026-06-18,259.2149963378906,,753,False,False,-1.1120468815559836,-0.09442500780699747,0.27659432800410944,1.4170883047141647,22.771833160125986,32.722412341278016,220.45495563083225,206.87611559377723,189.00814490046,189.00814490046,110.1119809270589,23.95878426377319,67.52501061664432,-1.1120468815559879,42.581666144194706,402256.25,-65.28953869579404,262.1300048828125,181.8010711669922
T,AT&T,ok,Communication Services,Integrated Telecommunication Services,2026-06-18,22.310100555419922,,753,False,False,-0.5788768963732593,-4.20738652463567,-2.999562802522082,-10.68814666029968,-18.732518545331757,-15.790940058164193,25.98787247945392,24.01488914717716,20.774094157326587,20.774094157326587,66.34032855467132,23.084015940294954,26.286213994909275,-22.53058463889343,0.0,45332200.45,-51.42501625464334,28.79859161376953,22.310100555419922
ATO,Atmos Energy,ok,Utilities,Gas Utilities,2026-06-18,170.61000061035156,,753,False,False,0.5717998256266954,0.5955156075993839,1.4147327725473557,-3.463148557364637,-7.206631800918495,14.524642865154114,169.76637425498356,153.37460901632727,138.27965470677512,138.27965470677512,58.3606689954354,16.243687297175146,54.913650295093596,-10.772821482392049,15.121804010252454,1814241.7,-70.06275404208822,191.20855712890625,148.19955444335938
ADSK,Autodesk,ok,Information Technology,Application Software,2026-06-18,192.46499633789062,,753,False,False,-0.3133635279311653,-3.089128689365328,-6.3749625526156155,-21.17259442531749,-22.28346413029213,-35.1642269224763,275.5244246588813,276.15506957156725,258.9201926019879,258.9201926019879,-9.210344190449604,29.742021725625506,27.55273605309158,-41.10438161960096,0.0,2987362.4,-38.844112117097005,326.7900085449219,192.46499633789062
ADP,Automatic Data Processing,ok,Industrials,Human Resource & Employment Services,2026-06-18,217.47000122070312,,753,False,False,-0.5896842743303821,-2.575934042001382,-2.9455107277993386,-0.598836307079631,4.015914920741781,-27.341050387548684,250.96710901411754,264.3962547636602,251.70811960896648,251.70811960896648,5.93156260366281,20.744045973218878,46.867188778260285,-28.223037823316066,16.06543914520752,2458824.65,-58.40317445979728,302.980224609375,187.36843872070312
AZO,AutoZone,ok,Consumer Discretionary,Automotive Retail,2026-06-18,3081.5849609375,,753,False,False,0.7175730060793528,-0.7694469029435935,-0.0011408365944931553,-7.9376408915266765,-7.780604118677481,-14.51083893240651,3693.19290984623,3506.4585724484873,3238.8282640920693,3238.8282640920693,25.621562982849433,23.264310351457993,64.59877081229422,-29.23282520555392,4.987582488822244,400387.85,14.403321679216784,4354.5400390625,2935.18994140625
AVB,AvalonBay Communities,ok,Real Estate,Multi-Family Residential REITs,2026-06-18,179.24000549316406,,753,False,False,-0.2171126087219477,-2.8404110774774782,-2.777172434496089,-3.171084813263858,9.680940681006224,-9.727832636106736,180.58519672212145,192.7839340878673,184.44336310357528,184.44336310357528,4.8589417387787215,20.796109914507998,43.1618809852926,-10.323340422213468,12.702437326413074,1188526.9,-57.90267767603745,199.87364196777344,159.03826904296875
AVY,Avery Dennison,ok,Materials,Paper & Plastic Packaging Products & Materials,2026-06-18,160.93499755859375,,753,False,False,0.8680629773392345,0.6976537249889336,1.3763764148622126,4.9957059122823555,-0.6280377029901141,-5.388936975181524,171.00844434707884,180.5101515021457,182.93560776830827,182.93560776830827,1.375918442789703,21.51719442858443,54.607288430467946,-17.56447507617659,5.17940221963981,698794.0,-56.91434099319685,195.2252960205078,153.00999450683594
AXON,Axon Enterprise,ok,Industrials,Aerospace & Defense,2026-06-18,416.79998779296875,,753,False,False,-1.4680555611667478,-5.958801509732248,-6.588978845751637,6.234386420805471,-17.001873059075802,-46.395040824728994,591.2445235479446,556.0974705912678,452.73864577902583,452.73864577902583,103.54543101849379,49.66250161204252,41.18815711500994,-52.14530904475496,20.48331642813249,1128078.6,-39.96233950364807,870.969970703125,345.94000244140625
BKR,Baker Hughes,ok,Energy,Oil & Gas Equipment & Services,2026-06-18,58.790000915527344,,753,False,False,-2.130845323455466,-5.875757641273582,-7.388151639145024,-10.203146755194215,-2.838746365463518,51.022278840735936,52.05718464321561,45.131262862824826,40.574484253942884,40.574484253942884,110.54571101179853,31.014136693196704,35.31448143334019,-15.334294875562978,59.14002233533884,7136275.0,-36.77934216380394,69.43779754638672,36.94231033325195
BALL,Ball Corporation,ok,Materials,"Metal, Glass & Plastic Containers",2026-06-18,58.16999816894531,,753,False,False,0.7796204759621173,1.4298164196015373,3.2481327855895747,5.940083254677364,-1.028005937962928,6.707090885845868,55.07337508125911,55.689586251855374,55.887246434590416,55.887246434590416,8.310875873944457,26.32123321869317,70.83337092190813,-13.580226203544651,26.687049361863124,2919060.5,-66.17370554669901,67.31098175048828,45.91629409790039
BAC,Bank of America,ok,Financials,Diversified Banks,2026-06-18,56.314998626708984,,753,False,False,-0.3803293069707836,0.7964913250969374,2.093906422211611,11.652070541208515,20.41608719306931,30.096635884689782,50.633222337753054,45.807083525030734,40.7152701855339,40.7152701855339,110.27619527092756,24.752411140939415,84.64355729107255,-0.9236480022335174,28.098258791189007,37114285.2,-44.65445342862214,56.84000015258789,43.962345123291016
BAX,Baxter International,ok,Health Care,Health Care Equipment,2026-06-18,19.985000610351562,,753,False,False,3.068598449883253,-3.9644347754117515,-2.464612817997325,9.085582434610728,20.020329661707237,-32.63292655938835,21.106879275942607,26.928057870066972,30.39147185139447,30.39147185139447,-52.66943341072472,36.62874900230745,61.02469779965692,-35.458755869243,26.55308219540012,6811243.5,-62.33624594393079,30.964696884155273,15.791792869567871
BDX,Becton Dickinson,ok,Health Care,Health Care Equipment,2026-06-18,143.69500732421875,,753,False,False,1.4723583820920982,-1.2541210106242096,-2.4804877013233306,-1.5256668420282726,-7.552527419278999,10.19460873244553,149.66525195893786,159.01418755823872,167.81799599088995,167.81799599088995,-24.39225224987981,24.681257962089514,45.41714695471102,-21.445499518063947,11.18912147427307,2210146.55,-47.28716066362205,182.92396545410156,129.23477172851562
BRK-B,Berkshire Hathaway,ok,Financials,Multi-Sector Holdings,2026-06-18,487.30999755859375,,753,False,False,-0.8080933949209279,-1.6568436464934666,0.312890135024535,1.425718316892599,1.2108470630634693,0.7921706141381657,488.1946028452071,479.91053771972656,444.71284166718544,444.71284166718544,43.8893253720487,15.740401720615512,63.345114169571666,-5.15754853465614,6.142321689090938,5235452.15,-25.88905621074199,513.8099975585938,459.1099853515625
BBY,Best Buy,ok,Consumer Discretionary,Computer & Electronics Retail,2026-06-18,74.87039947509766,,753,False,False,2.421889244776554,-3.2807183398375184,-2.8918275527227255,26.278290300194595,18.414666534899247,13.98099955259724,68.34297962794228,73.04686165615857,71.13589026665149,71.13589026665149,8.736516679820937,37.057726853539435,42.904284511384986,-8.31650951826665,34.853023879303855,5087798.65,-72.6075441291294,81.66181182861328,55.52000045776367
TECH,Bio-Techne,ok,Health Care,Life Sciences Tools & Services,2026-06-18,57.51499938964844,,753,False,False,4.572726162997154,2.394518897183695,6.469823958290011,26.489988664132813,11.69113498065748,16.895327935357642,56.47193633185493,61.64715701555351,64.9976920980223,64.9976920980223,-24.559200155632933,40.760299126825664,65.99945525223454,-19.166454180242386,33.07496012308709,2675286.15,-54.261976798257635,71.15238952636719,43.220001220703125
BIIB,Biogen,ok,Health Care,Biotechnology,2026-06-18,194.8300018310547,,753,False,False,-1.9328516501143533,-1.9180414671267298,-2.565515458375278,2.240766334575528,6.226485982729724,53.94279834815408,165.74825429159498,165.44402404420404,191.40658721315907,191.40658721315907,-33.68392519677392,29.106038225157565,48.75822738931548,-4.742579086752554,58.81154332116101,973065.25,-53.26058555682673,204.52999877929688,122.68000030517578
